0,SIFT,138,2,129.865,BRISK,1,SIFT,132,4,103.275,BRISK,SEL_KNN,59,7.82878
2,SIFT,124,5,103.475,BRISK,SEL_KNN,63,1.9918
3,SIFT,137,2,105.847,BRISK,SEL_KNN,58,1.9698
4,SIFT,134,3,110.685,BRISK,SEL_KNN,62,1.73276
5,SIFT,140,2,113.008,BRISK,SEL_KNN,55,1.4714
6,SIFT,137,3,111.48,BRISK,SEL_KNN,52,1.50936
7,SIFT,148,1,112.298,BRISK,SEL_KNN,54,2.49712
8,SIFT,159,2,195.959,BRISK,SEL_KNN,63,2.26589
9,SIFT,137,2,212.515,BRISK,SEL_KNN,73,1.864
